Start date;End date;grid load [MWh] Calculated resolutions;Grid load incl. hydro pumped storage [MWh] Calculated resolutions;Hydro pumped storage [MWh] Calculated resolutions;Residual load [MWh] Calculated resolutions
Jun 20, 2025 4:00 AM;Jun 20, 2025 5:00 AM;39,018.99;39,112.49;93.50;30,990.24
Jun 20, 2025 5:00 AM;Jun 20, 2025 6:00 AM;40,974.40;40,998.40;24.00;33,130.65
Jun 20, 2025 6:00 AM;Jun 20, 2025 7:00 AM;45,717.11;45,725.11;8.00;35,186.11
Jun 20, 2025 7:00 AM;Jun 20, 2025 8:00 AM;49,764.09;49,794.09;30.00;32,906.34
Jun 20, 2025 8:00 AM;Jun 20, 2025 9:00 AM;52,472.70;52,838.20;365.50;25,238.45
Jun 20, 2025 9:00 AM;Jun 20, 2025 10:00 AM;52,202.97;53,986.72;1,783.75;15,082.47
Jun 20, 2025 10:00 AM;Jun 20, 2025 11:00 AM;51,893.06;55,641.06;3,748.00;6,555.81
Jun 20, 2025 11:00 AM;Jun 20, 2025 12:00 PM;51,675.26;56,193.26;4,518.00;808.26
Jun 20, 2025 12:00 PM;Jun 20, 2025 1:00 PM;51,197.28;56,042.03;4,844.75;-2,486.47
Jun 20, 2025 1:00 PM;Jun 20, 2025 2:00 PM;49,959.68;54,850.18;4,890.50;-3,485.32
Jun 20, 2025 2:00 PM;Jun 20, 2025 3:00 PM;48,857.47;53,645.72;4,788.25;-3,737.03
Jun 20, 2025 3:00 PM;Jun 20, 2025 4:00 PM;48,746.62;53,349.87;4,603.25;-551.63
Jun 20, 2025 4:00 PM;Jun 20, 2025 5:00 PM;48,962.44;52,925.19;3,962.75;6,212.69
Jun 20, 2025 5:00 PM;Jun 20, 2025 6:00 PM;49,511.95;50,813.70;1,301.75;16,018.95
Jun 20, 2025 6:00 PM;Jun 20, 2025 7:00 PM;50,549.63;50,942.88;393.25;28,690.63
Jun 20, 2025 7:00 PM;Jun 20, 2025 8:00 PM;50,845.84;50,857.59;11.75;39,848.09
Jun 20, 2025 8:00 PM;Jun 20, 2025 9:00 PM;49,979.74;49,987.99;8.25;44,265.24
Jun 20, 2025 9:00 PM;Jun 20, 2025 10:00 PM;47,726.18;47,733.18;7.00;42,900.43
Jun 20, 2025 10:00 PM;Jun 20, 2025 11:00 PM;46,070.70;46,077.70;7.00;40,612.95
Jun 20, 2025 11:00 PM;Jun 21, 2025 12:00 AM;42,998.08;43,022.58;24.50;37,164.83
Jun 21, 2025 12:00 AM;Jun 21, 2025 1:00 AM;40,463.29;40,471.04;7.75;34,671.79
Jun 21, 2025 1:00 AM;Jun 21, 2025 2:00 AM;38,593.22;38,602.97;9.75;32,743.72
Jun 21, 2025 2:00 AM;Jun 21, 2025 3:00 AM;37,618.80;37,635.80;17.00;31,985.05
Jun 21, 2025 3:00 AM;Jun 21, 2025 4:00 AM;37,189.57;37,407.32;217.75;31,775.57
Jun 21, 2025 4:00 AM;Jun 21, 2025 5:00 AM;36,760.44;36,791.94;31.50;31,465.69
Jun 21, 2025 5:00 AM;Jun 21, 2025 6:00 AM;36,731.40;36,867.40;136.00;30,203.15
Jun 21, 2025 6:00 AM;Jun 21, 2025 7:00 AM;38,722.15;39,050.90;328.75;28,321.65
Jun 21, 2025 7:00 AM;Jun 21, 2025 8:00 AM;41,900.43;42,622.68;722.25;23,674.93
Jun 21, 2025 8:00 AM;Jun 21, 2025 9:00 AM;44,617.00;46,382.50;1,765.50;16,643.75
Jun 21, 2025 9:00 AM;Jun 21, 2025 10:00 AM;46,263.96;49,881.96;3,618.00;9,883.46
Jun 21, 2025 10:00 AM;Jun 21, 2025 11:00 AM;46,260.27;50,984.02;4,723.75;3,538.77
Jun 21, 2025 11:00 AM;Jun 21, 2025 12:00 PM;46,331.50;51,162.75;4,831.25;1,426.00
Jun 21, 2025 12:00 PM;Jun 21, 2025 1:00 PM;45,187.41;49,894.41;4,707.00;-132.84
Jun 21, 2025 1:00 PM;Jun 21, 2025 2:00 PM;43,973.58;48,789.83;4,816.25;-2,261.92
Jun 21, 2025 2:00 PM;Jun 21, 2025 3:00 PM;43,364.82;48,188.57;4,823.75;-2,862.93
Jun 21, 2025 3:00 PM;Jun 21, 2025 4:00 PM;43,156.14;47,701.14;4,545.00;-1,085.86
Jun 21, 2025 4:00 PM;Jun 21, 2025 5:00 PM;44,251.75;48,519.00;4,267.25;3,237.50
Jun 21, 2025 5:00 PM;Jun 21, 2025 6:00 PM;44,972.62;47,474.87;2,502.25;12,009.12
Jun 21, 2025 6:00 PM;Jun 21, 2025 7:00 PM;45,900.65;46,609.90;709.25;24,265.65
Jun 21, 2025 7:00 PM;Jun 21, 2025 8:00 PM;46,552.11;46,560.61;8.50;35,870.36
Jun 21, 2025 8:00 PM;Jun 21, 2025 9:00 PM;46,073.44;46,076.69;3.25;41,294.94
Jun 21, 2025 9:00 PM;Jun 21, 2025 10:00 PM;44,441.74;44,443.74;2.00;41,427.49
Jun 21, 2025 10:00 PM;Jun 21, 2025 11:00 PM;43,525.42;43,526.92;1.50;40,079.67
Jun 21, 2025 11:00 PM;Jun 22, 2025 12:00 AM;41,295.79;41,297.54;1.75;36,277.79
Jun 22, 2025 12:00 AM;Jun 22, 2025 1:00 AM;38,472.47;38,475.22;2.75;31,538.72
Jun 22, 2025 1:00 AM;Jun 22, 2025 2:00 AM;36,382.63;36,386.38;3.75;27,647.13
Jun 22, 2025 2:00 AM;Jun 22, 2025 3:00 AM;35,100.21;35,172.96;72.75;24,557.96
Jun 22, 2025 3:00 AM;Jun 22, 2025 4:00 AM;34,513.50;34,742.25;228.75;22,678.50
Jun 22, 2025 4:00 AM;Jun 22, 2025 5:00 AM;34,200.91;34,371.16;170.25;21,912.91
Jun 22, 2025 5:00 AM;Jun 22, 2025 6:00 AM;33,769.97;34,167.72;397.75;20,603.72
Jun 22, 2025 6:00 AM;Jun 22, 2025 7:00 AM;34,726.61;35,539.11;812.50;18,244.11
Jun 22, 2025 7:00 AM;Jun 22, 2025 8:00 AM;36,927.04;38,779.54;1,852.50;13,260.54
Jun 22, 2025 8:00 AM;Jun 22, 2025 9:00 AM;39,910.33;42,835.08;2,924.75;8,478.58
Jun 22, 2025 9:00 AM;Jun 22, 2025 10:00 AM;41,761.90;45,106.15;3,344.25;5,903.15
Jun 22, 2025 10:00 AM;Jun 22, 2025 11:00 AM;42,636.91;47,022.41;4,385.50;1,346.91
Jun 22, 2025 11:00 AM;Jun 22, 2025 12:00 PM;43,541.38;48,264.38;4,723.00;-1,794.87
Jun 22, 2025 12:00 PM;Jun 22, 2025 1:00 PM;43,144.89;47,987.39;4,842.50;-4,941.61
Jun 22, 2025 1:00 PM;Jun 22, 2025 2:00 PM;42,627.20;47,618.20;4,991.00;-5,002.80
Jun 22, 2025 2:00 PM;Jun 22, 2025 3:00 PM;41,795.41;46,701.91;4,906.50;-4,118.34
Jun 22, 2025 3:00 PM;Jun 22, 2025 4:00 PM;41,951.77;46,381.02;4,429.25;-930.73
Jun 22, 2025 4:00 PM;Jun 22, 2025 5:00 PM;42,420.43;46,062.43;3,642.00;3,638.93
Jun 22, 2025 5:00 PM;Jun 22, 2025 6:00 PM;44,301.35;46,701.60;2,400.25;10,109.10
Jun 22, 2025 6:00 PM;Jun 22, 2025 7:00 PM;47,570.06;48,681.56;1,111.50;17,326.31
Jun 22, 2025 7:00 PM;Jun 22, 2025 8:00 PM;48,073.80;48,078.55;4.75;26,502.80
Jun 22, 2025 8:00 PM;Jun 22, 2025 9:00 PM;47,179.68;47,182.93;3.25;30,475.18
Jun 22, 2025 9:00 PM;Jun 22, 2025 10:00 PM;46,491.97;46,498.72;6.75;31,359.47
Jun 22, 2025 10:00 PM;Jun 22, 2025 11:00 PM;46,282.21;46,289.21;7.00;30,757.71
Jun 22, 2025 11:00 PM;Jun 23, 2025 12:00 AM;44,256.52;44,290.77;34.25;25,383.52
Jun 23, 2025 12:00 AM;Jun 23, 2025 1:00 AM;42,170.95;42,326.70;155.75;21,991.20
Jun 23, 2025 1:00 AM;Jun 23, 2025 2:00 AM;39,570.56;39,938.56;368.00;19,120.56
Jun 23, 2025 2:00 AM;Jun 23, 2025 3:00 AM;39,691.16;40,733.66;1,042.50;17,893.16
Jun 23, 2025 3:00 AM;Jun 23, 2025 4:00 AM;39,946.69;41,797.94;1,851.25;17,521.44
Jun 23, 2025 4:00 AM;Jun 23, 2025 5:00 AM;40,729.00;41,802.25;1,073.25;18,344.50
Jun 23, 2025 5:00 AM;Jun 23, 2025 6:00 AM;43,593.39;44,111.14;517.75;19,983.64
Jun 23, 2025 6:00 AM;Jun 23, 2025 7:00 AM;50,812.31;50,862.31;50.00;24,067.56
Jun 23, 2025 7:00 AM;Jun 23, 2025 8:00 AM;56,685.83;56,745.58;59.75;24,605.08
Jun 23, 2025 8:00 AM;Jun 23, 2025 9:00 AM;60,017.21;60,685.96;668.75;17,672.71
Jun 23, 2025 9:00 AM;Jun 23, 2025 10:00 AM;61,435.48;64,189.23;2,753.75;7,572.48
Jun 23, 2025 10:00 AM;Jun 23, 2025 11:00 AM;61,598.21;64,797.21;3,199.00;4,107.71
Jun 23, 2025 11:00 AM;Jun 23, 2025 12:00 PM;62,778.70;66,075.20;3,296.50;1,951.20
Jun 23, 2025 12:00 PM;Jun 23, 2025 1:00 PM;61,933.07;65,440.32;3,507.25;-449.43
Jun 23, 2025 1:00 PM;Jun 23, 2025 2:00 PM;60,869.76;64,371.76;3,502.00;-600.99
Jun 23, 2025 2:00 PM;Jun 23, 2025 3:00 PM;59,643.86;63,004.36;3,360.50;675.61
Jun 23, 2025 3:00 PM;Jun 23, 2025 4:00 PM;58,951.51;62,388.26;3,436.75;18.01
Jun 23, 2025 4:00 PM;Jun 23, 2025 5:00 PM;57,722.25;60,998.50;3,276.25;-443.25
Jun 23, 2025 5:00 PM;Jun 23, 2025 6:00 PM;58,075.22;61,465.22;3,390.00;3,028.22
Jun 23, 2025 6:00 PM;Jun 23, 2025 7:00 PM;57,538.94;60,392.94;2,854.00;5,822.69
Jun 23, 2025 7:00 PM;Jun 23, 2025 8:00 PM;58,897.90;60,206.15;1,308.25;13,583.40
Jun 23, 2025 8:00 PM;Jun 23, 2025 9:00 PM;58,400.88;59,061.88;661.00;21,929.13
Jun 23, 2025 9:00 PM;Jun 23, 2025 10:00 PM;56,176.84;56,401.34;224.50;26,709.84
Jun 23, 2025 10:00 PM;Jun 23, 2025 11:00 PM;53,741.46;53,829.21;87.75;28,103.96
Jun 23, 2025 11:00 PM;Jun 24, 2025 12:00 AM;50,414.79;50,606.54;191.75;25,072.04
Jun 24, 2025 12:00 AM;Jun 24, 2025 1:00 AM;46,660.99;47,052.74;391.75;21,050.99
Jun 24, 2025 1:00 AM;Jun 24, 2025 2:00 AM;44,756.12;45,214.12;458.00;18,396.37
Jun 24, 2025 2:00 AM;Jun 24, 2025 3:00 AM;43,844.87;44,546.87;702.00;17,342.12
Jun 24, 2025 3:00 AM;Jun 24, 2025 4:00 AM;43,542.58;44,063.83;521.25;16,423.83
Jun 24, 2025 4:00 AM;Jun 24, 2025 5:00 AM;44,202.02;44,973.02;771.00;15,939.02
Jun 24, 2025 5:00 AM;Jun 24, 2025 6:00 AM;47,117.74;47,960.49;842.75;17,943.24
Jun 24, 2025 6:00 AM;Jun 24, 2025 7:00 AM;54,093.08;54,134.08;41.00;22,255.83
Jun 24, 2025 7:00 AM;Jun 24, 2025 8:00 AM;58,238.23;58,292.48;54.25;21,921.23
Jun 24, 2025 8:00 AM;Jun 24, 2025 9:00 AM;58,397.81;59,105.06;707.25;13,910.81
Jun 24, 2025 9:00 AM;Jun 24, 2025 10:00 AM;57,947.44;60,233.69;2,286.25;3,372.19
Jun 24, 2025 10:00 AM;Jun 24, 2025 11:00 AM;57,015.43;60,419.68;3,404.25;-1,282.07
Jun 24, 2025 11:00 AM;Jun 24, 2025 12:00 PM;57,195.19;60,979.94;3,784.75;-3,250.31
Jun 24, 2025 12:00 PM;Jun 24, 2025 1:00 PM;56,865.09;60,746.34;3,881.25;-5,572.41
Jun 24, 2025 1:00 PM;Jun 24, 2025 2:00 PM;56,660.68;60,873.93;4,213.25;-5,734.07
Jun 24, 2025 2:00 PM;Jun 24, 2025 3:00 PM;56,181.27;60,274.52;4,093.25;-4,299.98
Jun 24, 2025 3:00 PM;Jun 24, 2025 4:00 PM;56,426.19;60,575.44;4,149.25;-3,583.81
Jun 24, 2025 4:00 PM;Jun 24, 2025 5:00 PM;56,256.34;60,388.34;4,132.00;-112.41
Jun 24, 2025 5:00 PM;Jun 24, 2025 6:00 PM;58,161.64;61,897.64;3,736.00;3,487.39
Jun 24, 2025 6:00 PM;Jun 24, 2025 7:00 PM;59,257.39;60,719.39;1,462.00;12,753.89
Jun 24, 2025 7:00 PM;Jun 24, 2025 8:00 PM;59,440.05;59,735.55;295.50;22,710.55
Jun 24, 2025 8:00 PM;Jun 24, 2025 9:00 PM;58,659.98;58,666.98;7.00;28,294.73
Jun 24, 2025 9:00 PM;Jun 24, 2025 10:00 PM;56,571.84;56,577.84;6.00;28,306.84
Jun 24, 2025 10:00 PM;Jun 24, 2025 11:00 PM;53,675.14;53,691.39;16.25;25,494.64
Jun 24, 2025 11:00 PM;Jun 25, 2025 12:00 AM;50,360.22;50,533.72;173.50;21,214.22
Jun 25, 2025 12:00 AM;Jun 25, 2025 1:00 AM;47,315.95;47,636.70;320.75;18,685.95
Jun 25, 2025 1:00 AM;Jun 25, 2025 2:00 AM;45,099.88;45,184.88;85.00;17,706.88
Jun 25, 2025 2:00 AM;Jun 25, 2025 3:00 AM;43,720.71;43,907.71;187.00;17,806.71
Jun 25, 2025 3:00 AM;Jun 25, 2025 4:00 AM;43,129.94;43,144.94;15.00;18,241.44
Jun 25, 2025 4:00 AM;Jun 25, 2025 5:00 AM;44,190.08;44,775.58;585.50;18,509.33
Jun 25, 2025 5:00 AM;Jun 25, 2025 6:00 AM;46,715.89;47,537.89;822.00;20,565.89
Jun 25, 2025 6:00 AM;Jun 25, 2025 7:00 AM;54,064.09;54,379.59;315.50;25,370.34
Jun 25, 2025 7:00 AM;Jun 25, 2025 8:00 AM;59,052.31;59,077.81;25.50;26,102.06
Jun 25, 2025 8:00 AM;Jun 25, 2025 9:00 AM;60,248.94;60,478.94;230.00;19,978.69
Jun 25, 2025 9:00 AM;Jun 25, 2025 10:00 AM;59,456.15;61,447.65;1,991.50;11,216.65
Jun 25, 2025 10:00 AM;Jun 25, 2025 11:00 AM;58,664.23;61,403.23;2,739.00;4,334.98
Jun 25, 2025 11:00 AM;Jun 25, 2025 12:00 PM;59,228.88;63,459.63;4,230.75;-1,193.87
Jun 25, 2025 12:00 PM;Jun 25, 2025 1:00 PM;58,489.39;62,345.64;3,856.25;-3,282.61
Jun 25, 2025 1:00 PM;Jun 25, 2025 2:00 PM;57,824.16;61,378.66;3,554.50;-3,452.34
Jun 25, 2025 2:00 PM;Jun 25, 2025 3:00 PM;58,033.68;62,381.68;4,348.00;-1,014.57
Jun 25, 2025 3:00 PM;Jun 25, 2025 4:00 PM;57,999.48;61,814.73;3,815.25;3,479.48
Jun 25, 2025 4:00 PM;Jun 25, 2025 5:00 PM;57,323.08;60,683.08;3,360.00;10,107.08
Jun 25, 2025 5:00 PM;Jun 25, 2025 6:00 PM;57,791.61;59,546.61;1,755.00;19,650.36
Jun 25, 2025 6:00 PM;Jun 25, 2025 7:00 PM;58,244.11;58,931.11;687.00;31,357.11
Jun 25, 2025 7:00 PM;Jun 25, 2025 8:00 PM;58,298.29;58,343.54;45.25;43,308.79
Jun 25, 2025 8:00 PM;Jun 25, 2025 9:00 PM;57,325.79;57,330.79;5.00;50,662.29
Jun 25, 2025 9:00 PM;Jun 25, 2025 10:00 PM;54,320.79;54,325.79;5.00;51,233.79
Jun 25, 2025 10:00 PM;Jun 25, 2025 11:00 PM;52,155.41;52,162.16;6.75;49,586.16
Jun 25, 2025 11:00 PM;Jun 26, 2025 12:00 AM;48,463.67;48,470.67;7.00;45,665.67
Jun 26, 2025 12:00 AM;Jun 26, 2025 1:00 AM;45,632.64;45,740.64;108.00;42,598.14
Jun 26, 2025 1:00 AM;Jun 26, 2025 2:00 AM;43,759.03;43,892.03;133.00;39,993.03
Jun 26, 2025 2:00 AM;Jun 26, 2025 3:00 AM;42,430.06;42,543.31;113.25;37,192.56
Jun 26, 2025 3:00 AM;Jun 26, 2025 4:00 AM;41,118.59;41,580.09;461.50;33,162.84
Jun 26, 2025 4:00 AM;Jun 26, 2025 5:00 AM;42,896.38;43,815.88;919.50;34,295.38
Jun 26, 2025 5:00 AM;Jun 26, 2025 6:00 AM;46,544.09;46,581.84;37.75;36,433.84
Jun 26, 2025 6:00 AM;Jun 26, 2025 7:00 AM;53,097.22;53,115.72;18.50;39,749.47
Jun 26, 2025 7:00 AM;Jun 26, 2025 8:00 AM;57,850.59;57,893.34;42.75;40,152.84
Jun 26, 2025 8:00 AM;Jun 26, 2025 9:00 AM;60,830.46;60,968.21;137.75;36,451.21
Jun 26, 2025 9:00 AM;Jun 26, 2025 10:00 AM;61,509.60;61,768.10;258.50;29,687.85
Jun 26, 2025 10:00 AM;Jun 26, 2025 11:00 AM;61,704.42;61,791.17;86.75;24,655.17
Jun 26, 2025 11:00 AM;Jun 26, 2025 12:00 PM;62,469.02;63,217.77;748.75;20,603.77
Jun 26, 2025 12:00 PM;Jun 26, 2025 1:00 PM;61,789.71;65,068.46;3,278.75;16,360.71
Jun 26, 2025 1:00 PM;Jun 26, 2025 2:00 PM;60,839.79;64,584.79;3,745.00;14,219.54
Jun 26, 2025 2:00 PM;Jun 26, 2025 3:00 PM;59,137.79;63,268.54;4,130.75;11,709.79
Jun 26, 2025 3:00 PM;Jun 26, 2025 4:00 PM;58,835.10;62,804.35;3,969.25;11,399.85
Jun 26, 2025 4:00 PM;Jun 26, 2025 5:00 PM;59,002.94;62,884.19;3,881.25;14,287.69
Jun 26, 2025 5:00 PM;Jun 26, 2025 6:00 PM;58,565.83;60,644.08;2,078.25;15,853.08
Jun 26, 2025 6:00 PM;Jun 26, 2025 7:00 PM;59,833.25;61,544.50;1,711.25;19,414.00
Jun 26, 2025 7:00 PM;Jun 26, 2025 8:00 PM;58,594.83;59,591.33;996.50;22,749.08
Jun 26, 2025 8:00 PM;Jun 26, 2025 9:00 PM;57,030.32;57,116.32;86.00;25,274.57
Jun 26, 2025 9:00 PM;Jun 26, 2025 10:00 PM;54,302.31;54,310.31;8.00;25,140.56
Jun 26, 2025 10:00 PM;Jun 26, 2025 11:00 PM;52,145.19;52,164.69;19.50;23,391.19
Jun 26, 2025 11:00 PM;Jun 27, 2025 12:00 AM;49,423.31;49,716.56;293.25;20,947.31
Jun 27, 2025 12:00 AM;Jun 27, 2025 1:00 AM;46,883.84;47,288.59;404.75;18,247.84
Jun 27, 2025 1:00 AM;Jun 27, 2025 2:00 AM;45,448.43;46,874.68;1,426.25;17,225.93
Jun 27, 2025 2:00 AM;Jun 27, 2025 3:00 AM;45,320.82;47,600.07;2,279.25;17,653.07
Jun 27, 2025 3:00 AM;Jun 27, 2025 4:00 AM;45,354.55;47,653.55;2,299.00;18,837.55
Jun 27, 2025 4:00 AM;Jun 27, 2025 5:00 AM;45,551.24;46,990.99;1,439.75;19,745.24
Jun 27, 2025 5:00 AM;Jun 27, 2025 6:00 AM;47,849.01;48,297.51;448.50;22,264.51
Jun 27, 2025 6:00 AM;Jun 27, 2025 7:00 AM;53,623.07;53,633.32;10.25;26,060.82
Jun 27, 2025 7:00 AM;Jun 27, 2025 8:00 AM;58,539.26;58,624.01;84.75;27,078.76
Jun 27, 2025 8:00 AM;Jun 27, 2025 9:00 AM;60,677.68;60,974.93;297.25;24,487.43
Jun 27, 2025 9:00 AM;Jun 27, 2025 10:00 AM;60,547.05;60,714.05;167.00;19,384.30
Jun 27, 2025 10:00 AM;Jun 27, 2025 11:00 AM;61,527.79;63,040.29;1,512.50;18,434.29
Jun 27, 2025 11:00 AM;Jun 27, 2025 12:00 PM;63,766.42;66,339.42;2,573.00;19,536.67
Jun 27, 2025 12:00 PM;Jun 27, 2025 1:00 PM;61,899.50;64,418.00;2,518.50;18,152.75
Jun 27, 2025 1:00 PM;Jun 27, 2025 2:00 PM;60,219.84;63,212.84;2,993.00;16,504.59
Jun 27, 2025 2:00 PM;Jun 27, 2025 3:00 PM;57,701.48;59,969.73;2,268.25;15,090.98
Jun 27, 2025 3:00 PM;Jun 27, 2025 4:00 PM;57,931.69;61,000.94;3,069.25;15,098.69
Jun 27, 2025 4:00 PM;Jun 27, 2025 5:00 PM;56,656.31;60,663.31;4,007.00;16,494.31
Jun 27, 2025 5:00 PM;Jun 27, 2025 6:00 PM;56,099.64;58,574.39;2,474.75;21,108.39
Jun 27, 2025 6:00 PM;Jun 27, 2025 7:00 PM;56,237.68;56,738.43;500.75;28,141.93
Jun 27, 2025 7:00 PM;Jun 27, 2025 8:00 PM;55,970.18;56,159.68;189.50;36,081.68
Jun 27, 2025 8:00 PM;Jun 27, 2025 9:00 PM;53,836.42;53,871.67;35.25;40,441.17
Jun 27, 2025 9:00 PM;Jun 27, 2025 10:00 PM;51,383.20;51,389.20;6.00;41,628.45
Jun 27, 2025 10:00 PM;Jun 27, 2025 11:00 PM;49,367.90;49,468.40;100.50;39,177.90
Jun 27, 2025 11:00 PM;Jun 28, 2025 12:00 AM;46,884.12;47,138.87;254.75;33,450.12
Jun 28, 2025 12:00 AM;Jun 28, 2025 1:00 AM;44,231.40;44,456.15;224.75;28,060.15
Jun 28, 2025 1:00 AM;Jun 28, 2025 2:00 AM;41,842.78;42,097.78;255.00;24,179.28
Jun 28, 2025 2:00 AM;Jun 28, 2025 3:00 AM;40,570.98;41,000.23;429.25;21,600.23
Jun 28, 2025 3:00 AM;Jun 28, 2025 4:00 AM;39,657.95;40,063.95;406.00;19,793.45
Jun 28, 2025 4:00 AM;Jun 28, 2025 5:00 AM;39,112.10;39,590.60;478.50;19,156.35
Jun 28, 2025 5:00 AM;Jun 28, 2025 6:00 AM;38,826.24;39,210.74;384.50;18,390.74
Jun 28, 2025 6:00 AM;Jun 28, 2025 7:00 AM;40,976.36;41,065.36;89.00;17,990.86
Jun 28, 2025 7:00 AM;Jun 28, 2025 8:00 AM;44,248.69;44,721.19;472.50;15,882.44
Jun 28, 2025 8:00 AM;Jun 28, 2025 9:00 AM;47,556.80;49,036.05;1,479.25;10,219.30
Jun 28, 2025 9:00 AM;Jun 28, 2025 10:00 AM;49,745.21;52,316.46;2,571.25;2,730.71
Jun 28, 2025 10:00 AM;Jun 28, 2025 11:00 AM;50,960.54;55,189.29;4,228.75;-2,437.21
Jun 28, 2025 11:00 AM;Jun 28, 2025 12:00 PM;49,737.83;53,892.83;4,155.00;-3,283.68
Jun 28, 2025 12:00 PM;Jun 28, 2025 1:00 PM;48,592.10;52,710.10;4,118.00;-5,816.65
Jun 28, 2025 1:00 PM;Jun 28, 2025 2:00 PM;47,414.72;51,520.97;4,106.25;-5,883.03
Jun 28, 2025 2:00 PM;Jun 28, 2025 3:00 PM;46,760.80;50,855.55;4,094.75;-4,748.20
Jun 28, 2025 3:00 PM;Jun 28, 2025 4:00 PM;46,353.22;50,191.47;3,838.25;-2,828.28
Jun 28, 2025 4:00 PM;Jun 28, 2025 5:00 PM;46,297.95;49,747.45;3,449.50;1,250.95
Jun 28, 2025 5:00 PM;Jun 28, 2025 6:00 PM;48,051.46;50,842.21;2,790.75;3,529.96
Jun 28, 2025 6:00 PM;Jun 28, 2025 7:00 PM;49,141.18;51,233.93;2,092.75;11,252.68
Jun 28, 2025 7:00 PM;Jun 28, 2025 8:00 PM;49,263.21;49,413.96;150.75;20,991.46
Jun 28, 2025 8:00 PM;Jun 28, 2025 9:00 PM;48,106.10;48,140.35;34.25;27,440.85
Jun 28, 2025 9:00 PM;Jun 28, 2025 10:00 PM;46,527.54;46,535.29;7.75;29,391.04
Jun 28, 2025 10:00 PM;Jun 28, 2025 11:00 PM;45,721.51;45,726.51;5.00;29,670.01
Jun 28, 2025 11:00 PM;Jun 29, 2025 12:00 AM;43,534.28;43,541.53;7.25;27,155.28
Jun 29, 2025 12:00 AM;Jun 29, 2025 1:00 AM;41,716.27;42,095.02;378.75;24,453.02
Jun 29, 2025 1:00 AM;Jun 29, 2025 2:00 AM;39,698.45;40,015.20;316.75;22,467.95
Jun 29, 2025 2:00 AM;Jun 29, 2025 3:00 AM;38,171.93;38,509.68;337.75;20,255.18
Jun 29, 2025 3:00 AM;Jun 29, 2025 4:00 AM;37,498.93;37,897.93;399.00;20,124.93
Jun 29, 2025 4:00 AM;Jun 29, 2025 5:00 AM;37,033.96;37,324.96;291.00;20,530.46
Jun 29, 2025 5:00 AM;Jun 29, 2025 6:00 AM;36,675.03;37,270.53;595.50;20,595.53
Jun 29, 2025 6:00 AM;Jun 29, 2025 7:00 AM;37,940.96;38,885.21;944.25;21,224.46
Jun 29, 2025 7:00 AM;Jun 29, 2025 8:00 AM;40,035.25;41,185.50;1,150.25;19,375.00
Jun 29, 2025 8:00 AM;Jun 29, 2025 9:00 AM;43,146.16;45,343.16;2,197.00;12,956.41
Jun 29, 2025 9:00 AM;Jun 29, 2025 10:00 AM;43,751.98;46,844.98;3,093.00;5,021.48
Jun 29, 2025 10:00 AM;Jun 29, 2025 11:00 AM;45,402.98;49,507.73;4,104.75;89.73
Jun 29, 2025 11:00 AM;Jun 29, 2025 12:00 PM;44,667.67;48,480.42;3,812.75;-3,195.83
Jun 29, 2025 12:00 PM;Jun 29, 2025 1:00 PM;44,838.30;48,893.30;4,055.00;-5,408.70
Jun 29, 2025 1:00 PM;Jun 29, 2025 2:00 PM;44,261.26;48,845.01;4,583.75;-7,024.49
Jun 29, 2025 2:00 PM;Jun 29, 2025 3:00 PM;43,102.36;47,686.61;4,584.25;-8,443.14
Jun 29, 2025 3:00 PM;Jun 29, 2025 4:00 PM;43,558.74;48,229.74;4,671.00;-6,810.51
Jun 29, 2025 4:00 PM;Jun 29, 2025 5:00 PM;43,770.95;47,635.95;3,865.00;-2,402.30
Jun 29, 2025 5:00 PM;Jun 29, 2025 6:00 PM;47,100.81;50,334.56;3,233.75;2,960.31
Jun 29, 2025 6:00 PM;Jun 29, 2025 7:00 PM;48,866.64;51,449.89;2,583.25;11,514.39
Jun 29, 2025 7:00 PM;Jun 29, 2025 8:00 PM;49,139.16;49,552.41;413.25;22,684.91
Jun 29, 2025 8:00 PM;Jun 29, 2025 9:00 PM;48,983.79;48,991.29;7.50;31,194.04
Jun 29, 2025 9:00 PM;Jun 29, 2025 10:00 PM;47,907.45;47,914.45;7.00;33,473.95
Jun 29, 2025 10:00 PM;Jun 29, 2025 11:00 PM;47,806.68;47,815.18;8.50;33,640.43
Jun 29, 2025 11:00 PM;Jun 30, 2025 12:00 AM;45,284.76;45,297.76;13.00;31,372.01
Jun 30, 2025 12:00 AM;Jun 30, 2025 1:00 AM;42,815.83;42,857.83;42.00;29,956.08
Jun 30, 2025 1:00 AM;Jun 30, 2025 2:00 AM;41,172.22;41,355.47;183.25;29,473.47
Jun 30, 2025 2:00 AM;Jun 30, 2025 3:00 AM;40,420.22;40,972.22;552.00;29,932.97
Jun 30, 2025 3:00 AM;Jun 30, 2025 4:00 AM;39,851.02;40,336.52;485.50;30,138.52
Jun 30, 2025 4:00 AM;Jun 30, 2025 5:00 AM;40,610.04;40,697.04;87.00;31,180.79
Jun 30, 2025 5:00 AM;Jun 30, 2025 6:00 AM;43,622.42;43,687.92;65.50;34,228.17
Jun 30, 2025 6:00 AM;Jun 30, 2025 7:00 AM;50,957.42;51,133.17;175.75;39,389.67
Jun 30, 2025 7:00 AM;Jun 30, 2025 8:00 AM;56,295.11;56,350.11;55.00;39,128.11
